Kms_Driven,modelYear,centralVariantId,variantName,price,Mileage,Engine_Displacement,Max Power,Max Torque,No of Cylinder,BoreX Stroke,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Turning Radius,Front Brake Type,Rear Brake Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed,city,bt,oem,model,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Color,Engine Type,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Tyre Type
55,2010,4401,69.81260057098365,220000,19.0,998,67.1,90.0,3.0,72.6523747368421,3600.0,1475.0,1595.0,2360.0,1295.0,1290.0,845.0,1275.0,4.6,236.0,185.39999999999998,13,5.0,175.14117647058825,361.810963801579,12.667795612627074,16.26,160.0,1,2,20,188,115,4,4,3,274,1,1,50,289,3,49,0,0,8,12,4,23
15,2022,8275,320.0,6075000,19.62,1995,187.4,400.0,4.0,94.6,4819.0,1827.0,1441.0,2961.0,1458.3461457676958,1459.0579069277742,1620.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,17,4.0,175.14117647058825,361.810963801579,12.667795612627074,7.6,235.0,1,8,1,16,162,2,1,3,274,1,0,138,133,3,49,2,0,78,16,1,29
31,2017,3755,8.0,890000,18.49,1493,100.0,240.0,3.0,72.6523747368421,3995.0,1835.0,1826.0,2680.0,1458.3461457676958,1459.0579069277742,1755.0,2225.0,5.35,236.0,185.39999999999998,15,5.0,175.14117647058825,384.0,12.667795612627074,13.9,156.0,1,7,17,142,226,4,1,5,281,1,1,110,492,3,6,3,0,8,16,4,28
90,2013,99,35.0,1350000,15.73,1968,174.33,380.0,4.0,72.6523747368421,4385.0,2019.0,1608.0,2603.0,1571.0,1575.0,1660.0,2185.0,5.9,236.0,185.39999999999998,16,5.0,175.14117647058825,460.0,12.667795612627074,8.2,212.0,1,7,0,7,118,2,1,3,269,1,0,138,381,3,4,3,0,59,9,4,26
36,2012,4697,200.0,1220000,14.74,1991,181.04,300.0,4.0,72.6523747368421,4686.0,2020.0,1442.0,2840.0,1588.0,1570.0,1545.0,2030.0,5.61,236.0,185.39999999999998,17,4.0,175.14117647058825,480.0,12.667795612627074,7.3,235.0,1,8,21,197,135,2,4,3,269,3,0,138,268,3,23,3,0,44,16,4,23
40,2017,5905,35.0,2400000,15.73,1968,174.33,380.0,4.0,72.6523747368421,4388.0,2019.0,1608.0,2603.0,1571.0,1575.0,1660.0,2185.0,5.9,236.0,185.39999999999998,17,5.0,175.14117647058825,460.0,12.667795612627074,8.2,212.0,1,7,0,7,122,2,1,3,269,3,0,116,385,3,4,3,0,59,9,4,26
95,2017,1316,2.0,1650000,13.7,1997,153.86,190.0,4.0,72.6523747368421,4545.0,1820.0,1685.0,2620.0,1565.0,1565.0,1505.0,1663.445324881141,5.9,236.0,185.39999999999998,17,5.0,175.14117647058825,589.0,12.667795612627074,10.0,190.0,1,7,8,62,175,2,4,3,276,1,0,110,476,8,68,0,0,8,12,4,26
1,2010,1627,69.81260057098365,275000,18.5,1197,80.0,11.4,4.0,72.6523747368421,3940.0,1710.0,1505.0,2.0,1.0,1.0,1020.0,1663.445324881141,5.2,236.0,185.39999999999998,14,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,1,2,9,90,168,3,4,3,268,3,1,8,278,3,49,0,0,8,12,4,26
45,2019,6761,69.81260057098365,1050000,20.45,1461,108.5,240.0,4.0,72.6523747368421,4384.0,1813.0,1656.0,2673.0,1458.3461457676958,1459.0579069277742,1385.0,1663.445324881141,5.2,236.0,185.39999999999998,17,5.0,210.0,400.0,12.667795612627074,12.854019118869493,175.7024856765095,1,7,24,224,160,4,1,3,282,1,1,9,72,3,4,0,0,21,12,4,13
74,2013,5278,1.3,295000,20.3,1248,75.0,197.0,4.0,72.6523747368421,3987.0,1687.0,1495.0,2510.0,1458.3461457676958,1459.0579069277742,960.0,1663.445324881141,5.0,236.0,185.39999999999998,14,5.0,175.14117647058825,280.0,12.667795612627074,12.854019118869493,175.7024856765095,1,2,5,45,47,4,1,3,272,1,1,110,333,3,23,3,0,16,12,4,26
1,2018,10356,69.81260057098365,461000,25.24,998,65.71,89.0,3.0,72.6523747368421,3695.0,1655.0,1555.0,2435.0,1430.0,1440.0,810.0,1260.0,6.036145117945655,236.0,185.39999999999998,0,5.0,175.14117647058825,313.0,12.667795612627074,12.854019118869493,175.7024856765095,1,2,20,160,34,2,4,3,278,1,1,110,296,3,49,0,0,16,12,1,23
1,2019,6943,69.81260057098365,719000,23.7,1396,88.76,220.0,4.0,72.6523747368421,3995.0,1770.0,1605.0,2500.0,1458.3461457676958,1459.0579069277742,1140.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,0,5.0,190.0,350.0,12.667795612627074,12.854019118869493,175.7024856765095,1,7,9,85,195,2,1,3,279,1,1,86,278,3,6,0,0,31,12,4,0
35,2017,1335,1.2,550000,18.7,1199,88.7,110.0,4.0,72.6523747368421,3955.0,1694.0,1544.0,2530.0,1458.3461457676958,1459.0579069277742,1040.0,1663.445324881141,5.1,236.0,185.39999999999998,0,5.0,175.14117647058825,354.0,12.667795612627074,13.7,172.0,1,2,8,66,140,2,4,3,269,1,1,57,476,8,64,0,0,8,12,4,26
76,2012,1725,69.81260057098365,287000,17.92,1086,62.1,96.1,3.0,72.6523747368421,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,805.0,1663.445324881141,4.4,236.0,185.39999999999998,13,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,1,2,9,82,188,2,4,3,288,1,1,110,344,8,49,0,0,8,12,4,26
21,2022,7924,69.81260057098365,1035000,18.0,998,118.35,171.6,3.0,72.6523747368421,3995.0,1770.0,1605.0,2500.0,1458.3461457676958,1459.0579069277742,1340.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,0,5.0,190.0,350.0,12.667795612627074,12.854019118869493,175.7024856765095,1,7,9,85,108,4,4,3,268,1,1,138,314,3,42,3,0,34,12,1,0
98,2014,2140,69.81260057098365,875000,14.28,1798,138.03,173.0,4.0,72.6523747368421,4620.0,1776.0,1475.0,2700.0,1517.0,1522.0,1270.0,1665.0,5.4,236.0,185.39999999999998,16,4.0,175.14117647058825,470.0,12.667795612627074,10.1,200.0,1,8,30,281,119,2,4,3,269,1,0,138,163,3,30,0,0,44,12,4,26
69,2018,2974,1.2,445000,23.84,1199,84.0,114.0,3.0,77.0,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,970.0,1663.445324881141,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,242.0,10.8,14.3,150.0,1,2,29,273,177,4,4,3,305,1,1,110,355,3,53,0,0,8,12,4,13
16,2020,7966,69.81260057098365,1190000,16.42,1330,153.866,254.0,4.0,72.6523747368421,4360.0,1822.0,1695.0,2673.0,1560.0,1567.0,1395.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,17,5.0,205.0,475.0,12.667795612627074,12.854019118869493,175.7024856765095,1,7,27,236,144,4,4,3,274,1,0,138,63,3,43,3,0,53,12,4,7
90,2016,1998,1.6,540000,16.09,1598,103.2,153.0,4.0,76.5,4390.0,1699.0,1467.0,2553.0,1457.0,1500.0,1142.0,1680.0,5.4,236.0,185.39999999999998,0,4.0,175.14117647058825,494.0,10.5,12.3,185.0,1,8,31,305,50,4,4,3,268,3,1,116,332,3,49,0,0,8,12,4,26
81,2016,1940,1.5,584000,20.14,1498,88.0,230.0,4.0,77.0,3971.0,1682.0,1469.0,2469.0,1460.0,1456.0,1163.0,1620.0,4.97,236.0,185.39999999999998,15,5.0,175.14117647058825,280.0,16.5,16.1,163.0,1,2,31,300,208,2,1,3,318,4,1,138,381,3,23,3,0,8,12,4,26
16,2021,8613,1.5,1770000,17.88,1498,147.51,250.0,4.0,72.6523747368421,4221.0,1760.0,1612.0,2651.0,1531.0,1516.0,1312.0,1700.0,5.05,236.0,185.39999999999998,17,5.0,175.14117647058825,385.0,12.667795612627074,12.854019118869493,150.49,1,7,31,302,126,2,4,3,269,1,1,140,97,3,76,3,0,56,12,1,26
84,2017,2968,1.05,430000,27.28,1047,69.0,140.0,3.0,75.0,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1080.0,1663.445324881141,4.9,236.0,185.39999999999998,14,5.0,175.14117647058825,242.0,16.0,16.29,150.0,1,2,29,273,140,4,1,3,279,3,1,110,351,3,6,3,0,8,12,4,13
51,2018,6465,8.0,990000,18.49,2179,120.0,280.0,4.0,72.6523747368421,4400.0,1835.0,1812.0,2680.0,1458.3461457676958,1459.0579069277742,1685.0,1663.445324881141,5.35,236.0,185.39999999999998,16,5.0,184.0,696.0,12.667795612627074,12.854019118869493,175.7024856765095,1,7,17,143,194,4,1,7,279,1,1,116,493,3,6,3,0,21,16,4,13
60,2016,4570,250.0,2650000,13.0,2143,204.0,500.0,4.0,72.6523747368421,4879.0,2071.0,1474.0,2874.0,1598.0,1614.0,1800.0,2280.0,5.3,236.0,185.39999999999998,17,4.0,175.14117647058825,540.0,12.667795612627074,7.5,242.0,1,8,21,200,85,2,1,3,288,3,0,116,276,3,4,3,0,44,16,4,26
96,2010,1043,69.81260057098365,120000,20.0,1399,68.05,160.0,4.0,72.6523747368421,3795.0,1680.0,1427.0,2489.0,1458.3461457676958,1459.0579069277742,1115.0,1663.445324881141,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,284.0,12.667795612627074,12.854019118869493,175.7024856765095,1,2,6,54,44,4,1,3,286,2,1,56,245,8,7,3,0,8,12,4,26
42,2018,6190,69.81260057098365,620000,22.0,1197,81.8,113.0,4.0,72.6523747368421,3840.0,1735.0,1530.0,2450.0,1530.0,1530.0,865.0,1315.0,4.8,236.0,185.39999999999998,0,5.0,175.14117647058825,268.0,12.667795612627074,12.854019118869493,175.7024856765095,1,2,20,179,141,4,4,3,276,1,0,9,449,3,53,0,0,7,12,4,13
59,2018,5050,85.0,890000,19.87,1461,83.8,200.0,4.0,72.6523747368421,4315.0,1822.0,1695.0,2673.0,1560.0,1567.0,1210.0,1777.0,5.2,236.0,185.39999999999998,16,5.0,175.14117647058825,475.0,12.667795612627074,13.9,156.0,1,7,27,236,87,4,1,3,278,1,1,84,465,3,6,3,0,14,12,4,26
55,2018,6364,1.2,801000,17.0,1198,108.5,170.0,3.0,77.0,3994.0,1811.0,1607.0,2498.0,1540.0,1530.0,1252.0,1663.445324881141,5.1,236.0,185.39999999999998,16,5.0,209.0,350.0,12.667795612627074,12.854019118869493,154.19,1,7,29,265,52,3,4,3,278,1,0,138,354,3,49,3,0,21,12,4,16
65,2017,5849,2.0,2050000,16.65,1968,141.0,340.0,4.0,74.5,4486.0,1839.0,1672.0,2677.0,1578.0,1568.0,1720.0,2250.0,5.75,236.0,185.39999999999998,18,5.0,175.14117647058825,615.0,12.667795612627074,12.854019118869493,175.7024856765095,1,7,31,303,51,2,1,3,288,1,0,57,204,3,4,3,0,44,9,1,16
60,2019,6630,69.81260057098365,3575000,21.76,1995,188.0,400.0,4.0,72.6523747368421,4824.0,1828.0,1508.0,2920.0,1541.0,1581.0,1720.0,1663.445324881141,5.5,236.0,185.39999999999998,18,4.0,175.14117647058825,520.0,12.667795612627074,7.7,226.0,1,8,1,15,211,2,1,3,330,1,0,138,409,3,6,3,0,68,16,4,8
1,2015,3979,69.81260057098365,400000,23.1,998,67.04,90.0,3.0,73.0,3715.0,1635.0,1565.0,2425.0,1420.0,1410.0,835.0,1250.0,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,235.0,11.0,15.05,150.0,0,2,20,160,13,4,4,3,165,4,1,138,293,3,53,0,0,9,12,4,23
32,2018,6087,1.5,811000,17.0,1497,121.31,150.0,3.0,79.0,3998.0,1765.0,1647.0,2519.0,1458.3461457676958,1459.0579069277742,1242.0,1660.0,5.3,236.0,185.39999999999998,16,4.0,175.14117647058825,352.0,11.0,12.854019118869493,175.7024856765095,0,7,6,50,86,2,4,3,135,3,1,138,396,3,23,0,0,8,12,4,26
11,2018,2983,1.2,585000,23.84,1199,84.0,114.0,3.0,77.0,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1012.0,1663.445324881141,4.9,236.0,185.39999999999998,14,5.0,175.14117647058825,242.0,10.8,14.3,150.0,0,2,29,273,227,2,4,3,133,1,1,110,355,3,53,0,0,8,12,4,13
17,2014,1867,1.2,462000,19.1,1197,81.86,113.75,4.0,72.6523747368421,3995.0,1660.0,1520.0,2425.0,1479.0,1493.0,1180.0,1663.445324881141,4.7,236.0,185.39999999999998,14,4.0,175.14117647058825,407.0,12.667795612627074,14.2,172.0,0,8,9,87,67,2,4,3,167,1,1,86,320,3,23,0,0,9,13,4,26
60,2015,4277,200.0,790000,23.65,1248,88.5,200.0,4.0,69.6,4300.0,1785.0,1595.0,2600.0,1458.3461457676958,1459.0579069277742,1230.0,1670.0,5.2,236.0,185.39999999999998,16,5.0,175.14117647058825,353.0,12.667795612627074,12.0,190.0,0,7,20,178,13,4,1,3,134,1,1,55,218,3,49,3,0,8,12,4,26
20,2020,5931,2.0,1900000,17.1,1956,170.0,350.0,4.0,72.6523747368421,4395.0,1818.0,1640.0,2636.0,1458.3461457676958,1459.0579069277742,1551.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,17,5.0,175.14117647058825,408.0,12.667795612627074,12.854019118869493,175.7024856765095,0,7,12,101,18,4,1,3,134,1,1,86,124,3,4,3,0,21,5,4,6
37,2017,5223,69.81260057098365,345000,20.63,1198,67.0,104.0,3.0,72.6523747368421,3785.0,1635.0,1490.0,2450.0,1440.0,1445.0,1070.0,1663.445324881141,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,265.0,12.667795612627074,13.3,150.0,0,2,4,37,51,2,4,3,135,1,1,57,344,3,40,0,0,8,12,4,13
30,2021,6946,69.81260057098365,1200000,18.15,998,118.35,171.6,3.0,72.6523747368421,3995.0,1770.0,1605.0,2500.0,1458.3461457676958,1459.0579069277742,1440.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,16,5.0,190.0,350.0,12.667795612627074,12.854019118869493,175.7024856765095,0,7,9,85,19,4,4,3,165,1,0,86,278,3,42,3,0,53,12,4,0
37,2018,6555,69.81260057098365,960000,20.28,1462,103.25,138.0,4.0,74.0,4490.0,1730.0,1485.0,2650.0,1458.3461457676958,1459.0579069277742,1105.0,1530.0,5.4,236.0,185.39999999999998,16,4.0,175.14117647058825,510.0,12.667795612627074,12.854019118869493,175.7024856765095,0,8,20,163,52,2,4,3,133,1,0,66,479,3,49,0,0,3,12,4,23
11,2017,2985,1.2,585000,23.84,1199,84.0,114.0,3.0,77.0,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1012.0,1663.445324881141,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,242.0,10.8,14.3,150.0,0,2,29,273,104,2,4,3,133,1,1,110,355,3,53,0,0,8,12,4,13
50,2018,3962,1.2,690000,21.4,1197,83.1,115.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1515.0,1525.0,870.0,1340.0,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0,0,2,20,157,16,4,4,3,409,1,1,110,455,3,49,0,0,8,12,4,26
24,2019,5606,1.2,682000,18.9,1197,81.86,113.75,4.0,72.6523747368421,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1200.0,1663.445324881141,4.8,236.0,185.39999999999998,14,5.0,175.14117647058825,256.0,12.667795612627074,12.9,165.0,0,2,9,77,177,4,4,3,165,1,0,84,320,3,49,0,0,3,12,4,13
23,2018,6506,69.81260057098365,825000,18.2,1199,88.7,110.0,4.0,72.6523747368421,3955.0,1694.0,1544.0,2530.0,1458.3461457676958,1459.0579069277742,1066.0,1663.445324881141,5.1,236.0,185.39999999999998,15,5.0,175.14117647058825,354.0,12.667795612627074,13.7,172.0,0,2,8,66,210,2,4,3,133,1,0,57,476,8,64,0,0,8,12,4,26
48,2018,5653,1.2,595000,23.84,1199,83.83,114.0,3.0,77.0,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1012.0,1663.445324881141,4.9,236.0,185.39999999999998,14,5.0,175.14117647058825,242.0,10.8,12.854019118869493,150.0,0,2,29,273,52,2,4,3,133,1,0,110,355,3,53,0,0,8,12,4,13
1,2014,3822,6.0,690000,15.1,2179,140.0,330.0,4.0,72.6523747368421,4585.0,1890.0,1785.0,2700.0,1458.3461457676958,1459.0579069277742,1900.0,2450.0,5.6,236.0,185.39999999999998,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.5,175.0,0,7,17,147,48,2,1,5,131,4,1,116,498,3,24,3,0,22,12,4,27
80,2018,5929,2.0,1350000,17.1,1956,170.0,350.0,4.0,72.6523747368421,4395.0,1818.0,1640.0,2636.0,1458.3461457676958,1459.0579069277742,1562.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,17,5.0,175.14117647058825,408.0,12.667795612627074,12.854019118869493,175.7024856765095,0,7,12,101,16,4,1,3,199,1,1,86,124,3,4,3,0,21,5,4,6
16,2022,8437,220.0,5595000,19.264094886860857,1950,187.74,400.0,4.0,72.6523747368421,4436.0,2020.0,1611.0,2729.0,1617.0,1596.0,1675.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,19,5.0,175.14117647058825,361.810963801579,12.667795612627074,7.3,219.0,0,7,21,204,145,2,1,3,131,1,0,9,278,3,49,3,0,83,9,4,26
65,2014,1657,1.4,521000,21.27,1396,88.76,219.6,4.0,72.6523747368421,3995.0,1710.0,1505.0,2525.0,1505.0,1503.0,1120.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,14,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,0,2,9,90,172,2,1,3,160,3,1,9,418,3,4,0,0,21,12,4,26
10,2022,9207,69.81260057098365,1005000,17.33,1199,118.35,170.0,3.0,72.6523747368421,3993.0,1811.0,1606.0,2498.0,1458.3461457676958,1459.0579069277742,1315.0,1663.445324881141,5.1,236.0,185.39999999999998,0,5.0,175.14117647058825,350.0,12.667795612627074,12.854019118869493,175.7024856765095,0,7,29,265,20,4,4,3,132,1,1,86,60,3,49,0,0,21,12,1,26
67,2016,1215,69.81260057098365,775000,17.8,1497,117.3,145.0,4.0,73.0,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1049.0,1663.445324881141,5.3,236.0,185.39999999999998,15,4.0,175.14117647058825,510.0,10.3,10.0,195.0,0,8,8,63,225,2,4,3,167,3,1,14,469,8,69,0,0,8,12,4,26
1,2011,5293,520.0,2200000,18.48,1995,177.0,35.7,4.0,84.0,4841.0,1846.0,1468.0,2888.0,1558.0,1581.0,1600.0,2160.0,6.036145117945655,236.0,185.39999999999998,17,4.0,175.14117647058825,520.0,16.0,8.3,226.0,0,8,1,17,9,4,1,3,409,4,0,138,278,3,6,0,1,21,12,4,26
18,2016,10403,69.81260057098365,582000,22.38,1197,88.5,113.0,4.0,72.6523747368421,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,875.0,1335.0,4.8,236.0,185.39999999999998,0,5.0,175.14117647058825,268.0,12.667795612627074,12.854019118869493,175.7024856765095,0,2,20,179,156,2,4,3,134,1,1,116,287,3,49,0,0,16,12,1,5
30,2020,7703,69.81260057098365,1090000,16.42,1498,104.55,142.0,4.0,72.6523747368421,4360.0,1822.0,1695.0,2673.0,1560.0,1567.0,1315.0,1663.445324881141,5.2,236.0,185.39999999999998,0,5.0,205.0,475.0,12.667795612627074,12.854019118869493,175.7024856765095,0,7,27,236,18,4,4,3,131,1,1,86,94,3,58,0,0,16,12,4,16
57,2016,2983,1.2,457000,23.84,1199,84.0,114.0,3.0,77.0,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1012.0,1663.445324881141,4.9,236.0,185.39999999999998,14,5.0,175.14117647058825,242.0,10.8,14.3,150.0,0,2,29,273,139,2,4,3,135,3,1,116,355,3,53,0,0,8,12,4,13
50,2016,4716,500.0,4900000,7.81,4663,453.26,700.0,8.0,72.6523747368421,5246.0,2130.0,1494.0,3165.0,1624.0,1637.0,2200.0,2730.0,6.15,236.0,185.39999999999998,19,4.0,175.14117647058825,530.0,10.5,4.8,250.0,0,8,21,211,14,4,4,3,409,3,0,86,435,3,23,3,0,44,16,4,26
1,2015,1279,69.81260057098365,550000,17.4,1497,117.3,145.0,4.0,73.0,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1049.0,1663.445324881141,5.3,236.0,185.39999999999998,15,4.0,175.14117647058825,510.0,10.3,10.0,195.0,0,8,8,63,13,4,4,3,108,1,1,86,469,8,69,0,0,9,12,4,26
23,2018,6670,69.81260057098365,570000,20.3,1086,68.0,99.0,4.0,72.6523747368421,3610.0,1645.0,1560.0,2400.0,1463.0,1481.0,1050.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,0,5.0,175.14117647058825,235.0,12.667795612627074,12.854019118869493,175.7024856765095,0,2,9,81,194,2,4,3,134,1,0,140,30,3,49,0,0,8,12,4,26
30,2009,1712,69.81260057098365,220000,13.45,1086,62.1,96.1,3.0,72.6523747368421,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,845.0,1663.445324881141,4.4,236.0,185.39999999999998,13,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,0,2,9,82,7,4,3,3,409,3,1,86,192,8,52,0,0,8,12,4,26
33,2017,7578,200.0,4145000,15.0,1991,194.4,300.0,4.0,72.6523747368421,5063.0,1860.0,1494.0,3079.0,1595.0,1597.0,1585.0,1663.445324881141,6.0,236.0,185.39999999999998,17,4.0,175.14117647058825,540.0,12.667795612627074,8.0,236.0,0,8,21,200,193,2,4,3,135,1,0,138,280,3,23,3,0,86,16,1,26
87,2014,3822,6.0,861000,15.1,2179,140.0,330.0,4.0,72.6523747368421,4585.0,1890.0,1785.0,2700.0,1458.3461457676958,1459.0579069277742,1900.0,2450.0,5.6,236.0,185.39999999999998,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.5,175.0,0,7,17,147,30,4,1,5,134,3,1,8,498,3,24,3,0,22,12,4,27
40,2016,12,35.0,1785000,17.11,1968,174.33,380.0,4.0,72.6523747368421,4701.0,2040.0,1427.0,2808.0,1564.0,1551.0,1595.0,2055.0,5.8,236.0,185.39999999999998,16,4.0,175.14117647058825,480.0,12.667795612627074,7.9,222.0,0,8,0,3,14,4,1,3,165,3,0,86,381,3,4,3,0,68,12,4,26
79,2014,3823,8.0,802999,15.1,2179,140.0,330.0,4.0,72.6523747368421,4585.0,1890.0,1785.0,2700.0,1458.3461457676958,1459.0579069277742,1940.0,2450.0,5.6,236.0,185.39999999999998,17,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.5,175.0,0,7,17,147,206,2,1,5,165,3,1,116,498,3,23,3,0,21,12,4,27
31,2021,8320,69.81260057098365,2565000,17.1,1956,167.67,350.0,4.0,72.6523747368421,4405.0,1818.0,1640.0,2636.0,1458.3461457676958,1459.0579069277742,1650.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,18,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,0,7,12,101,213,2,1,3,135,1,1,8,130,3,49,3,0,21,7,4,23
50,2018,5785,1.2,674000,20.14,1197,81.86,113.75,4.0,72.6523747368421,3995.0,1660.0,1520.0,2425.0,1479.0,1493.0,1140.0,1663.445324881141,4.7,236.0,185.39999999999998,14,4.0,175.14117647058825,407.0,12.667795612627074,12.854019118869493,172.0,0,8,9,87,16,4,4,3,409,1,1,86,52,3,49,0,0,8,12,4,13
12,2015,4310,69.81260057098365,349000,20.51,998,67.04,90.0,3.0,69.0,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,1350.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,180.0,12.667795612627074,18.6,152.0,0,2,20,184,173,2,4,3,428,1,1,14,295,3,49,0,0,8,12,4,19
60,2019,6701,69.81260057098365,1050000,19.34,1462,103.0,138.0,4.0,74.0,4395.0,1735.0,1690.0,2740.0,1510.0,1520.0,1170.0,1730.0,5.2,236.0,185.39999999999998,0,5.0,175.14117647058825,209.0,10.5,12.854019118869493,175.7024856765095,0,4,20,165,17,4,4,5,167,3,1,86,300,3,49,0,0,8,1,4,23
12,2019,6598,220.0,4425000,12.6,1950,194.0,400.0,4.0,72.6523747368421,4686.0,2020.0,1442.0,2840.0,1588.0,1588.0,1655.0,2165.0,5.61,236.0,185.39999999999998,17,4.0,175.14117647058825,480.0,12.667795612627074,6.9,240.0,0,8,21,197,105,2,1,3,165,1,0,138,278,3,6,3,0,86,16,4,23
40,2015,4310,69.81260057098365,405999,20.51,998,67.04,90.0,3.0,69.0,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,1350.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,180.0,12.667795612627074,18.6,152.0,0,2,20,184,155,2,4,3,167,3,1,138,295,3,49,0,0,8,12,4,19
18,2020,7582,530.0,4965000,15.56,1998,248.08,350.0,4.0,72.6523747368421,4936.0,2126.0,1466.0,2975.0,1605.0,1630.0,1675.0,1663.445324881141,5.6,236.0,185.39999999999998,18,4.0,175.14117647058825,520.0,12.667795612627074,6.1,250.0,0,8,1,17,212,5,4,3,165,1,0,9,414,3,53,2,0,78,16,4,29
1,2011,2263,3.0,1100000,11.5,2982,171.0,343.0,4.0,72.6523747368421,4695.0,1840.0,1850.0,2750.0,1540.0,1540.0,1955.0,2510.0,5.9,236.0,185.39999999999998,17,5.0,175.14117647058825,361.810963801579,12.667795612627074,9.6,176.0,0,7,30,285,9,4,1,5,163,4,1,86,178,3,15,3,0,8,4,4,26
40,2020,7022,110.0,1100000,19.87,1461,108.5,245.0,4.0,72.6523747368421,4360.0,1822.0,1695.0,2673.0,1560.0,1567.0,1375.0,1663.445324881141,5.2,236.0,185.39999999999998,16,5.0,205.0,475.0,12.667795612627074,12.854019118869493,175.7024856765095,0,7,27,236,18,4,1,3,165,3,0,86,278,3,11,0,0,31,12,4,0
89,2016,1481,1.2,594000,18.6,1197,81.83,114.7,4.0,72.6523747368421,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1066.0,1663.445324881141,5.2,236.0,185.39999999999998,0,5.0,175.14117647058825,295.0,12.667795612627074,13.2,170.0,0,2,9,90,174,2,4,3,146,1,1,138,320,3,49,0,0,8,12,4,13
1,2017,1610,1.4,710000,22.54,1396,88.73,219.7,4.0,72.6523747368421,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1515.0,1663.445324881141,5.2,236.0,185.39999999999998,16,5.0,175.14117647058825,295.0,12.667795612627074,11.9,180.0,0,2,9,90,15,4,1,3,135,1,1,86,418,3,4,3,0,21,12,4,13
56,2017,3969,1.2,692000,21.4,1197,83.1,115.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,1340.0,4.9,236.0,185.39999999999998,16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0,0,2,20,157,51,5,4,3,133,1,1,9,455,3,49,0,0,8,12,4,26
1,2013,1471,69.81260057098365,650000,16.3,1797,147.5,177.5,4.0,81.0,4530.0,1775.0,1470.0,2700.0,1569.0,1582.0,1329.0,1640.0,5.3,236.0,185.39999999999998,16,4.0,175.14117647058825,420.0,10.3,12.07,191.0,0,8,9,75,11,4,4,3,160,1,1,86,242,3,61,0,0,22,12,4,26
